nom,ID,pays,discipline,année,médaille,saison
Pr Jonas Bergqvist,20026,Sweden,Ice Hockey,1994,1,Winter
Primo Peterka,186605,Slovenia,Ski Jumping,2002,1,Winter
Radek oupal,242526,Czechoslovakia,Ice Hockey,1992,1,Winter
Radoslav idek,269629,Slovakia,Snowboarding,2006,1,Winter
Raimo Ilmari Helminen,93817,Finland,Ice Hockey,1994,2,Winter
Rainer Schnfelder,213920,Austria,Alpine Skiing,2006,2,Winter
Raisa Petrovna Smetanina,223223,Unified Team,Cross Country Skiing,1992,1,Winter
Ralph Douglas Charles Berglund,19935,Sweden,Ice Hockey,1994,1,Winter
Ralph Stckli,229668,Switzerland,Curling,2010,1,Winter
"Randal ""Randy"" Jones",110202,United States-1,Bobsleigh,2002,1,Winter
"Randall Earl ""Randy"" Bartz",15532,United States,Short Track Speed Skating,1994,1,Winter
"Randolph William ""Randy"" Smith",223740,Canada,Ice Hockey,1992,1,Winter
Raphal Stphane Louis Poire,190597,France,Biathlon,2002,3,Winter
Rbert vehla,233041,Czechoslovakia,Ice Hockey,1992,1,Winter
"Rebecca ""Beckie"" Scott (-Wadsworth)",215092,Canada,Cross Country Skiing,2002,2,Winter
Rebecca Ann Johnston,109815,Canada,Ice Hockey,2010,2,Winter
"Rebecca D. ""Becky"" Kellar (-Duke)",115459,Canada,Ice Hockey,1998,4,Winter
Reiichi Mikata,158567,Japan,Nordic Combined,1992,1,Winter
Reinfried Herbst,94545,Austria,Alpine Skiing,2006,1,Winter
Reinhard Schwarzenberger,214889,Austria,Ski Jumping,1998,1,Winter
Ren Hannemann,90045,Germany-1,Bobsleigh,1992,2,Winter
Ren Hoppe,98538,Germany-1,Bobsleigh,2006,1,Winter
Ren Hui,198942,China,Speed Skating,2006,1,Winter
Ren Sommerfeldt,225017,Germany,Cross Country Skiing,2002,2,Winter
Renate Gtschl,82683,Austria,Alpine Skiing,2002,2,Winter
Renate Titzia Groenewold,84881,Netherlands,Speed Skating,2002,2,Winter
Reruhi Shimizu,218590,Japan,Ski Jumping,2014,1,Winter
Reto Gtschi,82677,Switzerland-2,Bobsleigh,1994,1,Winter
Rhona Martin (Howie-),150718,Great Britain,Curling,2002,1,Winter
Ricco Gro,85060,Germany,Biathlon,1992,8,Winter
"Richard ""Richy""  Adjei",1720,Germany-2,Bobsleigh,2010,1,Winter
Richard Brooks Orpik,178122,United States,Ice Hockey,2010,1,Winter
Richard Hart,91249,Canada,Curling,1998,1,Winter
Richard Nicolas Gay,77217,France,Freestyle Skiing,2002,1,Winter
Richard Nizielski,172368,Australia,Short Track Speed Skating,1994,1,Winter
Richard emlika,268517,Czechoslovakia,Ice Hockey,1992,1,Winter
Richard mehlk,223170,Czechoslovakia,Ice Hockey,1992,2,Winter
Rick McLaren Nash,168365,Canada,Ice Hockey,2010,2,Winter
Riitta-Liisa Lassila-Roponen,133068,Finland,Cross Country Skiing,2010,1,Winter
Risto Juhani Laakkonen,130339,Finland,Ski Jumping,1992,1,Winter
Risto Kalevi Jussilainen,111500,Finland,Ski Jumping,2002,1,Winter
Roar Ljkelsy,141061,Norway,Ski Jumping,2006,2,Winter
"Robert Bowlby ""Rob"" Blake",22987,Canada,Ice Hockey,2002,1,Winter
Robert Kranjec,126406,Slovenia,Ski Jumping,2002,1,Winter
Robert Lang,131942,Czechoslovakia,Ice Hockey,1992,3,Winter
Robert Reichel,198476,Czech Republic,Ice Hockey,1998,1,Winter
Robert Rintje Ritsma,201166,Netherlands,Speed Skating,1994,6,Winter
"Robert Shane ""Bobby"" Ryan (Stevenson-)",206747,United States,Ice Hockey,2010,1,Winter
Roberto Luongo,144268,Canada,Ice Hockey,2010,2,Winter
Robin Duvillard,60436,France,Cross Country Skiing,2014,1,Winter
Robin Szolkowy,234448,Germany-1,Figure Skating,2010,2,Winter
Roddy Darragon,49311,France,Cross Country Skiing,2006,1,Winter
Roman Hamrlk,89583,Czech Republic,Ice Hockey,1998,1,Winter
Roman Sergeyevich Kostomarov,125107,Russia-1,Figure Skating,2006,1,Winter
Romy Eggimann,61713,Switzerland,Ice Hockey,2014,1,Winter
Ronald Matthias Mulder,165259,Netherlands,Speed Skating,2014,1,Winter
Ronny Ackermann,1244,Germany,Nordic Combined,2002,3,Winter
Rosa Lindstedt,139935,Finland,Ice Hockey,2010,1,Winter
Ross Gerard Powers,192491,United States,Snowboarding,1998,2,Winter
Ross Rebagliati,197931,Canada,Snowboarding,1998,1,Winter
Rostislav Olesz,176347,Czech Republic,Ice Hockey,2006,1,Winter
"Rudolf ""Rudi"" Lochner",141420,Germany-1,Bobsleigh,1992,1,Winter
Rune Christian Bckman,12136,Sweden,Ice Hockey,2006,1,Winter
Ruslan Albertovich Zakharov,267396,Russia,Short Track Speed Skating,2014,1,Winter
Ruslan Mykolaiovych Honcharov,98161,Ukraine-1,Figure Skating,2006,1,Winter
"Russell W. ""Russ"" Howard",99438,Canada,Curling,2006,1,Winter
Rusty Smith,223768,United States,Short Track Speed Skating,2002,2,Winter
Ryan Alexander Gordon Smyth,224028,Canada,Ice Hockey,2002,1,Winter
Ryan Callahan,33886,United States,Ice Hockey,2010,1,Winter
Ryan Dean Miller,159250,United States,Ice Hockey,2010,1,Winter
Ryan Fry,73536,Canada,Curling,2014,1,Winter
Ryan Getzlaf,78561,Canada,Ice Hockey,2010,2,Winter
Ryan Gregory Malone,147824,United States,Ice Hockey,2010,1,Winter
Ryan Harnden,90977,Canada,Curling,2014,1,Winter
Ryan James Kesler,116421,United States,Ice Hockey,2010,1,Winter
Ryan Suter,232666,United States,Ice Hockey,2010,1,Winter
Ryan Whitney,259852,United States,Ice Hockey,2010,1,Winter
Saara Elisa Tuominen,244934,Finland,Ice Hockey,2010,1,Winter
Sabina Valbusa,247406,Italy,Cross Country Skiing,2006,1,Winter
Sabine Vlker,253962,Germany,Speed Skating,2002,4,Winter
Sage Kotsenburg,125306,United States,Snowboarding,2014,1,Winter
Saija Katariina Sirvi-Tarkki,221673,Finland,Ice Hockey,2010,1,Winter
Sakari Jalmari Salminen,208741,Finland,Ice Hockey,2014,1,Winter
Saku Antero Koivu,122729,Finland,Ice Hockey,1994,4,Winter
"Samantha ""Sami Jo"" Small (-Bridges)",223100,Canada,Ice Hockey,2002,1,Winter
Sami Hannu Antero Kapanen,113127,Finland,Ice Hockey,1994,2,Winter
Sami Jouni Kristian Mustonen,166694,Finland,Freestyle Skiing,1998,1,Winter
Sami Lepist,136967,Finland,Ice Hockey,2010,2,Winter
Sami Matti Repo,199220,Finland,Cross Country Skiing,1998,1,Winter
Sami Olavi Jauhojrvi,106909,Finland,Cross Country Skiing,2014,1,Winter
Sami Sakari Salo,208792,Finland,Ice Hockey,2006,3,Winter
Sami Vatanen,250573,Finland,Ice Hockey,2014,1,Winter
Samppa Kalevi Lajunen,131201,Finland,Nordic Combined,1998,5,Winter
Samuel Bode Miller,159133,United States,Alpine Skiing,2002,6,Winter
Sandra Jenkins (Rippel-),107427,Canada,Curling,2006,1,Winter
Sandra Laoura,132319,France,Freestyle Skiing,2006,1,Winter
Sandra Marie Schmirler (-Peterson-),213421,Canada,Curling,1998,1,Winter
Sandra Prokoff-Kiriasis,193556,Germany-1,Bobsleigh,2002,2,Winter
Sandra Thalmann,238307,Switzerland,Ice Hockey,2014,1,Winter
Sandra Whyte (-Sweeney),259906,United States,Ice Hockey,1998,1,Winter
Sandrine Bailly,12735,France,Biathlon,2006,2,Winter
Sandro Viletta,252745,Switzerland,Alpine Skiing,2014,1,Winter
Sanna Kristiina Lankosaari,132206,Finland,Ice Hockey,1998,1,Winter
Sara Benz,19401,Switzerland,Ice Hockey,2014,1,Winter
Sara DeCosta (-Hayes),52426,United States,Ice Hockey,1998,2,Winter
Sara Renner,199105,Canada,Cross Country Skiing,2006,1,Winter
Sarah Elizabeth Hughes,100627,United States,Figure Skating,2002,1,Winter
Sarah Forster,71362,Switzerland,Ice Hockey,2014,1,Winter
Sarah Marie Vaillancourt,247254,Canada,Ice Hockey,2006,2,Winter
Sarah Sturgis Parsons,182655,United States,Ice Hockey,2006,1,Winter
Sarah Tueting (-Lemaitre),244702,United States,Ice Hockey,1998,2,Winter
Sari Kristiina Fisk,69875,Finland,Ice Hockey,1998,1,Winter
Sari Kristiina Krooks (-Newcomb),127512,Finland,Ice Hockey,1998,1,Winter
Satu Anne-Marie Huotari,101077,Finland,Ice Hockey,1998,1,Winter
Sbastien Amiez,6106,France,Alpine Skiing,2002,1,Winter
Sbastien Edmond Foucras,71685,France,Freestyle Skiing,1998,1,Winter
Scott Allen Young,266312,United States,Ice Hockey,2002,1,Winter
Scott Andrews,7434,Great Britain,Curling,2014,1,Winter
Scott Niedermayer,170954,Canada,Ice Hockey,2002,2,Winter
Scott Patrick Moir,161393,Canada-1,Figure Skating,2010,3,Winter
Scotty Lago,130878,United States,Snowboarding,2010,1,Winter
Sean Burke,32315,Canada,Ice Hockey,1992,1,Winter
Sean Nicholas Olsson,177005,Great Britain,Bobsleigh,1998,1,Winter
Seiko Hashimoto (-Ishizaki),91635,Japan,Speed Skating,1992,1,Winter
Selina Gasparin,76800,Switzerland,Biathlon,2014,1,Winter
Semyon Andreyevich Yelistratov,265417,Russia,Short Track Speed Skating,2014,1,Winter
Seo Ho-Jin,216479,South Korea,Short Track Speed Skating,2006,1,Winter
Seong Si-Baek,216557,South Korea,Short Track Speed Skating,2010,2,Winter
Sergey Anatolyevich Petrenko,187070,Unified Team,Ice Hockey,1992,1,Winter
Sergey Borisovich Shupletsov,219132,Russia,Freestyle Skiing,1994,1,Winter
Sergey Konstantinovich Klevchenya,121030,Russia,Speed Skating,1994,2,Winter
Sergey Lvovich Nemchinov,169512,Russia,Ice Hockey,1998,1,Winter
Sergey Mikhaylovich Grinkov,84738,Russia-1,Figure Skating,1994,1,Winter
Sergey Mikhaylovich Zubov,270641,Unified Team,Ice Hockey,1992,1,Winter
Sergey Petrovich Tarasov,236549,Russia,Biathlon,1994,4,Winter
Sergey Valentinovich Novikov,173411,Belarus,Biathlon,2010,1,Winter
Sergey Viktorovich Bautin,16447,Unified Team,Ice Hockey,1992,1,Winter
Sergey Viktorovich Fyodorov,74332,Russia,Ice Hockey,1998,2,Winter
Sergey Viktorovich Gonchar,81493,Russia,Ice Hockey,1998,2,Winter
Sergey Viktorovich Samsonov,209219,Russia,Ice Hockey,2002,1,Winter
Sergey Vladilenovich Ponomarenko,191232,Unified Team-1,Figure Skating,1992,1,Winter
Sergey Vladimirovich Chepikov,39701,Unified Team,Biathlon,1992,4,Winter
Sergey Vladimirovich Krivokrasov,127237,Russia,Ice Hockey,1998,1,Winter
Seth Benjamin Wescott,259161,United States,Snowboarding,2006,2,Winter
Severin Freund,73026,Germany,Ski Jumping,2014,1,Winter
Shani Earl Davis,49918,United States,Speed Skating,2006,4,Winter
Shannon Colleen Rempel,198909,Canada,Speed Skating,2006,1,Winter
Shannon Deanne Bahrke,12559,United States,Freestyle Skiing,2002,2,Winter
Shannon Kleibrink,120777,Canada,Curling,2006,1,Winter
Shannon Lynn Szabados,233884,Canada,Ice Hockey,2010,2,Winter
Shannon M. Dunn-Downing,59945,United States,Snowboarding,1998,1,Winter
Shaun Roger White,259715,United States,Snowboarding,2006,2,Winter
Shauna L. Rohbock,203135,United States-1,Bobsleigh,2006,1,Winter
Shawn Joseph Rojeski,203326,United States,Curling,2006,1,Winter
Shea Michael Weber,257879,Canada,Ice Hockey,2010,2,Winter
Shelley Looney,142088,United States,Ice Hockey,1998,2,Winter
Shelley-Ann Brown,30185,Canada-2,Bobsleigh,2010,1,Winter
Shelley-Marie Rudman,205752,Great Britain,Skeleton,2006,1,Winter
Shen Xue,218109,China-1,Figure Skating,2002,3,Winter
Shi Jingnan,218385,China,Short Track Speed Skating,2014,1,Winter
Shim Seok-Hui,218527,South Korea,Short Track Speed Skating,2014,3,Winter
Shizuka Arakawa,8730,Japan,Figure Skating,2006,1,Winter
Sidney Patrick Crosby,46396,Canada,Ice Hockey,2010,2,Winter
"Siegfried Josef ""Sigi"" Grabner",83019,Austria,Snowboarding,2006,1,Winter
Silke Kraushaar (-Pielach),126640,Germany,Luge,1998,3,Winter
Silvan Zurbriggen,270886,Switzerland,Alpine Skiing,2010,1,Winter
Silvio Fauner,67002,Italy,Cross Country Skiing,1992,5,Winter
Simon Ammann,6172,Switzerland,Ski Jumping,2002,4,Winter
Simon Cho,40625,United States,Short Track Speed Skating,2010,1,Winter
Simon Eder,61295,Austria,Biathlon,2010,2,Winter
Simon Gagn,74591,Canada,Ice Hockey,2002,1,Winter
Simon Petrus Kuipers,128612,Netherlands,Speed Skating,2010,1,Winter
Simon Schempp,212552,Germany,Biathlon,2014,1,Winter
Simon Schoch,213744,Switzerland,Snowboarding,2006,1,Winter
Simon Shnapir,218919,United States,Figure Skating,2014,1,Winter
Simon Strbin,230864,Switzerland,Curling,2010,1,Winter
Simone Greiner-Petter-Memm,84139,Germany,Biathlon,1994,1,Winter
Simone Hye-Soon Hauswald (Denkinger-),92198,Germany,Biathlon,2010,2,Winter
Sjinkie Knegt,121567,Netherlands,Short Track Speed Skating,2014,1,Winter
Solveig Pedersen (Pettersen-),184405,Norway,Cross Country Skiing,1992,1,Winter
Song Jae-Geun,225156,South Korea,Short Track Speed Skating,1992,1,Winter
Song Seog-U,225185,South Korea,Short Track Speed Skating,2006,1,Winter
Sonja Nef,169203,Switzerland,Alpine Skiing,2002,1,Winter
Stacy Eleanor Wilson,261592,Canada,Ice Hockey,1998,1,Winter
"Stefan ""Steve"" Anderhub",6574,Switzerland-1,Bobsleigh,2002,1,Winter
Stefan Daniel Patryk Liv (li-),140858,Sweden,Ice Hockey,2006,1,Winter
Stefan Groothuis,85009,Netherlands,Speed Skating,2014,1,Winter
Stefan Horngacher,98774,Austria,Ski Jumping,1994,2,Winter
Stefan Kraue,126628,Germany-1,Luge,1992,3,Winter
Stefan Kreiner,126839,Austria,Nordic Combined,1992,1,Winter
Stefania Belmondo,18380,Italy,Cross Country Skiing,1992,10,Winter
Stefanie Bhler,24453,Germany,Cross Country Skiing,2006,2,Winter
Stefanie Marty,151346,Switzerland,Ice Hockey,2014,1,Winter
Stefano Donagrandi,57219,Italy,Speed Skating,2006,1,Winter
Stefano Ticci,239963,Italy-1,Bobsleigh,1994,1,Winter
Stephan Eberharter,60965,Austria,Alpine Skiing,1998,4,Winter
Stephan Hocke,96801,Germany,Ski Jumping,2002,1,Winter
Stephanie Beckert,17269,Germany,Speed Skating,2010,3,Winter
"Stephen Gregory ""Steve"" Yzerman",266983,Canada,Ice Hockey,2002,1,Winter
Steve Locher,141415,Switzerland,Alpine Skiing,1992,1,Winter
Steve Missillier,160170,France,Alpine Skiing,2014,1,Winter
"Steven ""Steve"" Holcomb",97414,United States-1,Bobsleigh,2010,3,Winter
"Steven Daniel ""Steve"" Langton",132181,United States-1,Bobsleigh,2014,2,Winter
Steven Elm,63180,Canada,Speed Skating,2006,1,Winter
Steven John Bradbury,27971,Australia,Short Track Speed Skating,1994,2,Winter
"Steven Michael ""Steve"" Mesler",157405,United States-1,Bobsleigh,2010,1,Winter
Stig-Arne Gunnestad,86609,Norway,Curling,1998,1,Winter
Stine Brun Kjeldaas,120503,Norway,Snowboarding,1998,1,Winter
Stine Lise Hattestad (-Bratsberg),91942,Norway,Freestyle Skiing,1992,2,Winter
Stle Sandbech,209661,Norway,Snowboarding,2014,1,Winter
Stphane Lambiel,131481,Switzerland,Figure Skating,2006,1,Winter
Sture Sivertsen,221780,Norway,Cross Country Skiing,1994,3,Winter
Sun Dandan,232131,China,Short Track Speed Skating,1998,2,Winter
Sun Linlin,232174,China,Short Track Speed Skating,2010,1,Winter
Susan Margaret Auch,10801,Canada,Speed Skating,1994,2,Winter
Susan O'Connor,174943,Canada,Curling,2010,1,Winter
Susi-Lisa Erdmann (-Plankensteiner),64140,Germany-2,Bobsleigh,2002,1,Winter
Susi-Lisa Erdmann (-Plankensteiner),64137,Germany,Luge,1992,2,Winter
"Suzanne ""Sue"" Merz",157311,United States,Ice Hockey,1998,2,Winter
Sven Christer Majbck,146897,Sweden,Cross Country Skiing,1992,1,Winter
Sven Fischer,69764,Germany,Biathlon,1994,8,Winter
Sven Hannawald (Phler-),90030,Germany,Ski Jumping,1998,3,Winter
Sven Jimmie Ericsson,64240,Sweden,Ice Hockey,2014,1,Winter
Sven Kramer,126364,Netherlands,Speed Skating,2006,7,Winter
Svetlana Aleksandrovna Fedotkina,67351,Russia,Speed Skating,1994,1,Winter
Svetlana Alekseyevna Gladysheva,80134,Russia,Alpine Skiing,1994,1,Winter
Svetlana Irekovna Ishmuratova,103849,Russia,Biathlon,2002,3,Winter
Svetlana Sergeyevna Boyarkina-Zhurova,27589,Russia,Speed Skating,2006,1,Winter
Svetlana Valeryevna Bazhanova,16719,Russia,Speed Skating,1994,1,Winter
Svetlana Vladimirovna Pechorskaya (Davydova-),184176,Unified Team,Biathlon,1992,1,Winter
Svetlana Vyacheslavovna Paramygina,181731,Belarus,Biathlon,1994,1,Winter
Svetlana Yuryevna Sleptsova,222855,Russia,Biathlon,2010,1,Winter
Svetlana Yuryevna Vysokova,255219,Russia,Speed Skating,2006,1,Winter
Sylke Otto,179165,Germany,Luge,2002,2,Winter
Sylvain Gagnon,74625,Canada,Short Track Speed Skating,1992,1,Winter
Sylvain Guillaume,86235,France,Nordic Combined,1992,2,Winter
Sylvie Becaert,17027,France,Biathlon,2006,2,Winter
Sylvie Daigle,48334,Canada,Short Track Speed Skating,1992,2,Winter
Tae Satoya,211209,Japan,Freestyle Skiing,1998,2,Winter
Takafumi Nishitani,172202,Japan,Short Track Speed Skating,1998,1,Winter
Takanobu Okabe,175834,Japan,Ski Jumping,1994,2,Winter
Takanori Kono,123713,Japan,Nordic Combined,1992,3,Winter
Taku Hiraoka,96300,Japan,Snowboarding,2014,1,Winter
Taku Takeuchi,235436,Japan,Ski Jumping,2014,1,Winter
Tami Petri Antero Kiuru,120423,Finland,Ski Jumping,2006,1,Winter
Tammy Lee Shewchuk (-Dryden),218347,Canada,Ice Hockey,2002,1,Winter
Tania Vicent,252244,Canada,Short Track Speed Skating,1998,4,Winter
Tanith Jessica Louise Belbin,17994,United States-1,Figure Skating,2006,1,Winter
Tanja Frieden,73129,Switzerland,Snowboarding,2006,1,Winter
Tanja Tuulia Poutiainen (-Rinne),192364,Finland,Alpine Skiing,2006,1,Winter
Tanya Frei (Zrcher-),72819,Switzerland,Curling,2002,1,Winter
Tapio Juhani Nurmela,173956,Finland,Nordic Combined,1998,1,Winter
Tara Kristen Lipinski (-Kapostasy),140225,United States,Figure Skating,1998,1,Winter
Tara Leigh-Anne Watchorn,257456,Canada,Ice Hockey,2014,1,Winter
Tara Mounsey,164505,United States,Ice Hockey,1998,2,Winter
Tarjei B,27829,Norway,Biathlon,2010,1,Winter
Tatjana Hfner,100529,Germany,Luge,2006,3,Winter
Tatjana Mittermayer,160481,Germany,Freestyle Skiing,1998,1,Winter
Tatsuyoshi Ishihara,103760,Japan,Short Track Speed Skating,1992,1,Winter
Tatyana Aleksandrovna Navka,168717,Russia-1,Figure Skating,2006,1,Winter
Tatyana Ivanovna Ivanova,104472,Russia,Luge,2014,1,Winter
Tatyana Ivanovna Totmyanina,242442,Russia-1,Figure Skating,2006,1,Winter
Teemu Ilmari Selnne,215980,Finland,Ice Hockey,1998,4,Winter
Teemu Matti Tapani Salo,208795,Finland,Curling,2006,1,Winter
Teja Gregorin,84070,Slovenia,Biathlon,2014,1,Winter
Teodor Anders Peterson,186865,Sweden,Cross Country Skiing,2014,2,Winter
Teppo Kalevi Numminen,173825,Finland,Ice Hockey,1998,2,Winter
Terhi Eveliina Mertanen,157290,Finland,Ice Hockey,2010,1,Winter
Terje Bjarte Langli,132127,Norway,Cross Country Skiing,1992,2,Winter
Tero Juhani Lehter,135961,Finland,Ice Hockey,1994,1,Winter
Tessa Bonhomme,25224,Canada,Ice Hockey,2010,1,Winter
Tessa Jane Virtue (-McCormick),253207,Canada-1,Figure Skating,2010,3,Winter
Tetiana Andrivna Volosozhar,254117,Russia-1,Figure Skating,2014,2,Winter
"Theodore Sharp ""Ted"" Ligety",138927,United States,Alpine Skiing,2006,2,Winter
"Theoren Wallace ""Theo"" Fleury",70389,Canada,Ice Hockey,2002,1,Winter
Therese Johaug,109346,Norway,Cross Country Skiing,2010,3,Winter
Thierry Dusserre,60320,France,Biathlon,1994,1,Winter
Thomas Alsgaard (Alsgrd-),5422,Norway,Cross Country Skiing,1994,6,Winter
Thomas Diethart,55494,Austria,Ski Jumping,2014,1,Winter
"Thomas Emilio ""Tom"" Poti",192122,United States,Ice Hockey,2002,1,Winter
Thomas Florschtz,70599,Germany-2,Bobsleigh,2010,1,Winter
Thomas Lamparter,131612,Switzerland-1,Bobsleigh,2006,1,Winter
Thomas Morgenstern,163469,Austria,Ski Jumping,2006,4,Winter
"Thomas Patrick ""Tom"" Barrasso",14911,United States,Ice Hockey,2002,1,Winter
Thomas Prugger,193804,Italy,Snowboarding,1998,1,Winter
Thomas Rudolph,205797,Germany-2,Luge,1992,1,Winter
Thomas Schroll,214237,Austria-1,Bobsleigh,1992,1,Winter
Thomas Stangassinger,227525,Austria,Alpine Skiing,1994,1,Winter
"Thomas Sven ""Tommy"" Moe",161042,United States,Alpine Skiing,1994,2,Winter
Thomas Sykora,233715,Austria,Alpine Skiing,1998,1,Winter
Thomas Ulsrud,246186,Norway,Curling,2010,1,Winter
Thrse Anne Brisson,29368,Canada,Ice Hockey,1998,2,Winter
Tiia-Riitta Johanna Reima,198633,Finland,Ice Hockey,1998,1,Winter
Tim Tscharnke,244112,Germany,Cross Country Skiing,2010,1,Winter
Timo Juhani Jutila,111550,Finland,Ice Hockey,1994,1,Winter
Timo Petteri Nummelin,173815,Finland,Ice Hockey,2006,1,Winter
"Timothy ""Tim"" Thomas, Jr.",239077,United States,Ice Hockey,2010,1,Winter
"Timothy Patrick ""Tim"" Gleason",80280,United States,Ice Hockey,2010,1,Winter
Timothy Richard Goebel,80737,United States,Figure Skating,2002,1,Winter
Tino Edelmann,61253,Germany,Nordic Combined,2010,1,Winter
Tiril Kampenhaug Eckhoff,61181,Norway,Biathlon,2014,3,Winter
Tobias Angerer,7788,Germany,Cross Country Skiing,2002,4,Winter
Tobias Arlt,9300,Germany-1,Luge,2014,2,Winter
Tobias Wendl,258881,Germany-1,Luge,2014,2,Winter
Toby Soo-Chul (Bong-Seok) Dawson (Kim-),50127,United States,Freestyle Skiing,2006,1,Winter
Todd Anthony Brost,29893,Canada,Ice Hockey,1992,1,Winter
Todd Bradley Hlushko,96630,Canada,Ice Hockey,1994,1,Winter
Todd Dennys Hays,92540,United States-1,Bobsleigh,2002,1,Winter
Todd Lodwick,141499,United States,Nordic Combined,2010,1,Winter
Todd Warriner,257231,Canada,Ice Hockey,1994,1,Winter
Tom Andr Hilde,95866,Norway,Ski Jumping,2010,1,Winter
Tom Goder,80664,Czechoslovakia,Ski Jumping,1992,1,Winter
Tom Jelnek,107335,Czechoslovakia,Ice Hockey,1992,1,Winter
Tom Kaberle,111633,Czech Republic,Ice Hockey,2006,1,Winter
Tom Vokoun,253899,Czech Republic,Ice Hockey,2006,1,Winter
Tomasz Wacaw Sikora,219803,Poland,Biathlon,2006,1,Winter
Tommy Mikael Salo,208796,Sweden,Ice Hockey,1994,1,Winter
Tommy Wiggen Ingebrigtsen,103015,Norway,Ski Jumping,2006,1,Winter
Tomoka Takeuchi,235441,Japan,Snowboarding,2014,1,Winter
Tomomi Okazaki (Yasutake-),175952,Japan,Speed Skating,1998,1,Winter
Tong Jian,241646,China-2,Figure Skating,2010,1,Winter
Toni Markus Nieminen,171324,Finland,Ski Jumping,1992,3,Winter
Toni Petteri Lydman,144644,Finland,Ice Hockey,2006,2,Winter
Tony mile Frdric Ramoin,196580,France,Snowboarding,2010,1,Winter
Tor-Arne Hetland,95373,Norway,Cross Country Skiing,2002,2,Winter
Tora Berger (-Tveldal),19865,Norway,Biathlon,2010,4,Winter
Torah Jane Bright (-Thomson),29209,Australia,Snowboarding,2010,2,Winter
Tord Erik Wiksten,260505,Sweden,Biathlon,1992,1,Winter
Tore Torvbrten,242248,Norway,Curling,1998,1,Winter
Torger Nergrd,169746,Norway,Curling,2002,2,Winter
Torsten Wustlich,263598,Germany-1,Luge,2006,1,Winter
Toshinobu Kawai,114846,Japan,Short Track Speed Skating,1992,1,Winter
Toshiyuki Kuroiwa,129450,Japan,Speed Skating,1992,1,Winter
Tpp Karin Stina Nilsson,172012,Sweden,Cross Country Skiing,2014,1,Winter
Travis Jayner,107012,United States,Short Track Speed Skating,2010,1,Winter
Travis Mayer,153432,United States,Freestyle Skiing,2002,1,Winter
Trevor Kidd,117713,Canada,Ice Hockey,1992,1,Winter
Trevor Marsicano,150371,United States,Speed Skating,2010,1,Winter
Trine Qvist,195249,Denmark,Curling,1998,1,Winter
Tristan Gale (-Geisler),74924,United States,Skeleton,2002,1,Winter
Trond Einar Elden,62843,Norway,Nordic Combined,1992,1,Winter
Trude Dybendahl-Hartz,60593,Norway,Cross Country Skiing,1992,2,Winter
Tsutomu Kawasaki,114908,Japan,Short Track Speed Skating,1992,1,Winter
Tuomas Oskar Grnman,84980,Finland,Ice Hockey,1998,1,Winter
Tuomo Iisakki Ruutu,206635,Finland,Ice Hockey,2010,2,Winter
Tuukka Mikael Rask,197168,Finland,Ice Hockey,2014,1,Winter
Tuula Katriina Puputti,194331,Finland,Ice Hockey,1998,1,Winter
Ueli Kestenholz,116464,Switzerland,Snowboarding,1998,1,Winter
Ulf Hielscher,95697,Germany-1,Bobsleigh,1994,1,Winter
Ulf Hkan Gran Algotsson,4646,Sweden,Ice Hockey,1994,1,Winter
Ulf Lennart Johansson,109316,Sweden,Biathlon,1992,1,Winter
Ulf Niklas Alexander Edler,61348,Sweden,Ice Hockey,2014,1,Winter
Ulf Peter Jrgen Jnsson,110401,Sweden,Ice Hockey,1994,2,Winter
Ulrike Holzner,98085,Germany-1,Bobsleigh,2002,1,Winter
Urs Klin,112269,Switzerland,Alpine Skiing,1994,1,Winter
"Ursula ""Uschi"" Disl",56100,Germany,Biathlon,1992,9,Winter
Uwe-Jens Mey,157722,Germany,Speed Skating,1992,1,Winter
Valentyna Adamivna Tserbe-Nessina,244174,Ukraine,Biathlon,1994,1,Winter
"Valentyna Oleksandrivna ""Valj"" Semerenko",216236,Ukraine,Biathlon,2014,1,Winter
Valeria Claudia Splty,226120,Switzerland,Curling,2006,1,Winter
Valerie S. Fleming,70292,United States-1,Bobsleigh,2006,1,Winter
Valery Alekseyevich Medvedtsev,155597,Unified Team,Biathlon,1992,1,Winter
Valery Mikhaylovich Zelepukin,268371,Russia,Ice Hockey,1998,1,Winter
Valery Viktorovich Kamensky,112643,Russia,Ice Hockey,1998,1,Winter
Valery Viktorovich Kiriyenko,119909,Unified Team,Biathlon,1992,2,Winter
Valery Viktorovich Stolyarov,229954,Russia,Nordic Combined,1998,1,Winter
Valery Vladimirovich Bure,32095,Russia,Ice Hockey,1998,2,Winter
Valrie Maltais,147864,Canada,Short Track Speed Skating,2014,1,Winter
Valtteri Filppula,69423,Finland,Ice Hockey,2010,1,Winter
Varvara Borisovna Barysheva,15568,Russia,Speed Skating,2006,1,Winter
Vasily Vasilyevich Rochev,202216,Russia,Cross Country Skiing,2006,1,Winter
Vclav Prospal,193687,Czech Republic,Ice Hockey,2006,1,Winter
Vegard Ulvang,246201,Norway,Cross Country Skiing,1992,5,Winter
Veli-Matti Olavi Lindstrm,139996,Finland,Ski Jumping,2002,1,Winter
Venla Hovi,99354,Finland,Ice Hockey,2010,1,Winter
"Verena ""Vreni"" Schneider",213668,Switzerland,Alpine Skiing,1994,3,Winter
